recent_quakes_7d,recent_quakes_30d,max_mag_7d,max_mag_30d,energy_index_30d,depth_avg_30d,dist_to_fault_km,seismic_zone,label,lat,lon,date
0,0,0.0,0.0,0.0,35.0,199.8,4,0,30.784,77.753,2012-09-07
0,0,0.0,0.0,0.0,35.0,263.9,3,0,20.581,80.967,2024-03-01
0,0,0.0,0.0,0.0,35.0,60.1,5,0,25.579,93.093,2021-07-19
0,0,0.0,0.0,0.0,35.0,295.1,2,0,29.61,96.455,2022-01-26
0,0,0.0,0.0,0.0,35.0,136.5,2,0,20.088,94.233,2017-07-11
0,0,0.0,0.0,0.0,35.0,146.7,3,0,23.818,75.567,2019-07-28
0,0,0.0,0.0,0.0,35.0,51.0,3,0,23.391,81.727,2021-05-29
0,0,0.0,0.0,0.0,35.0,123.4,2,0,28.587,85.259,2024-07-07
0,0,0.0,0.0,0.0,35.0,1273.3,2,0,6.185,78.589,2023-08-07
0,0,0.0,0.0,0.0,35.0,258.1,3,0,24.568,88.075,2023-01-10
0,0,0.0,0.0,0.0,35.0,67.7,4,0,29.613,80.688,2019-03-03
0,0,0.0,0.0,0.0,35.0,690.2,3,0,13.571,87.042,2022-09-13
0,0,0.0,0.0,0.0,35.0,140.1,3,0,24.756,79.387,2021-11-13
1,5,4.4,4.6,10276.36,101.4,58.9,5,0,25.405,94.377,2021-11-29
0,0,0.0,0.0,0.0,35.0,649.7,5,0,34.351,75.24,2022-08-04
0,2,0.0,4.5,4366.64,107.7,44.0,5,0,25.392,94.061,2021-06-07
0,0,0.0,0.0,0.0,35.0,47.6,5,0,26.539,89.976,2022-09-05
0,0,0.0,0.0,0.0,35.0,442.7,2,0,32.025,86.143,2018-06-02
0,0,0.0,0.0,0.0,35.0,1165.8,2,0,7.758,81.418,2015-12-21
0,0,0.0,0.0,0.0,35.0,98.2,3,0,22.969,81.174,2023-02-27
0,0,0.0,0.0,0.0,35.0,358.4,5,0,32.227,77.997,2020-02-18
0,0,0.0,0.0,0.0,35.0,378.3,3,0,16.425,70.393,2023-05-18
1,1,4.7,4.7,3349.65,11.2,126.4,3,0,26.351,86.956,2017-03-03
0,0,0.0,0.0,0.0,35.0,568.5,5,0,33.945,76.475,2020-01-20
0,0,0.0,0.0,0.0,35.0,127.2,4,0,29.643,83.939,2015-06-23
0,0,0.0,0.0,0.0,35.0,517.2,2,0,32.958,85.546,2014-06-03
0,0,0.0,0.0,0.0,35.0,573.0,2,0,34.652,79.886,2022-05-03
0,0,0.0,0.0,0.0,35.0,267.3,2,0,29.184,98.138,2014-05-15
0,0,0.0,0.0,0.0,35.0,1313.4,2,0,6.343,68.584,2014-09-25
0,1,0.0,4.0,1000.0,35.0,767.6,2,0,34.152,70.339,2018-08-21
0,0,0.0,0.0,0.0,35.0,42.9,4,0,29.383,81.945,2014-04-24
0,0,0.0,0.0,0.0,35.0,254.1,5,0,22.838,91.051,2016-08-11
0,0,0.0,0.0,0.0,35.0,278.2,2,0,10.577,90.026,2022-09-16
0,0,0.0,0.0,0.0,35.0,124.2,5,0,22.685,68.564,2021-05-23
0,0,0.0,0.0,0.0,35.0,74.3,3,0,16.482,74.813,2023-12-18
0,0,0.0,0.0,0.0,35.0,481.9,4,0,32.552,74.215,2021-04-07
0,0,0.0,0.0,0.0,35.0,704.3,2,0,35.459,82.549,2020-03-13
0,0,0.0,0.0,0.0,35.0,241.1,2,0,19.163,91.185,2023-09-09
0,0,0.0,0.0,0.0,35.0,1023.5,2,0,7.713,75.703,2015-10-09
0,1,0.0,5.2,7943.28,48.6,54.3,5,0,13.037,93.641,2015-06-21
0,0,0.0,0.0,0.0,35.0,622.5,2,0,6.85,86.475,2023-09-29
0,1,0.0,4.5,2371.37,21.7,118.2,2,0,18.418,95.117,2024-07-02
0,0,0.0,0.0,0.0,35.0,56.1,2,0,28.09,75.666,2019-10-21
0,0,0.0,0.0,0.0,35.0,122.6,5,0,26.601,92.442,2015-05-19
0,0,0.0,0.0,0.0,35.0,284.1,3,0,19.278,71.975,2024-04-17
0,0,0.0,0.0,0.0,35.0,152.5,3,0,24.782,80.033,2019-10-30
0,0,0.0,0.0,0.0,35.0,133.1,4,0,30.01,78.753,2016-07-05
0,0,0.0,0.0,0.0,35.0,961.9,2,0,7.697,83.273,2020-10-30
0,0,0.0,0.0,0.0,35.0,341.7,2,0,28.682,69.284,2024-03-19
0,0,0.0,0.0,0.0,35.0,25.4,4,0,27.047,87.749,2019-09-23
0,0,0.0,0.0,0.0,35.0,1158.2,2,0,10.121,65.948,2024-03-12
0,0,0.0,0.0,0.0,35.0,219.4,2,0,12.723,91.321,2021-07-26
0,0,0.0,0.0,0.0,35.0,1203.0,2,0,8.534,67.038,2020-06-13
0,0,0.0,0.0,0.0,35.0,92.7,2,0,23.418,67.691,2014-11-18
0,0,0.0,0.0,0.0,35.0,110.1,3,0,23.447,75.813,2017-05-19
0,0,0.0,0.0,0.0,35.0,875.5,2,0,36.648,84.23,2024-01-17
0,0,0.0,0.0,0.0,35.0,491.3,3,0,12.483,75.173,2024-12-06
0,0,0.0,0.0,0.0,35.0,142.7,4,0,27.859,82.669,2017-08-21
0,0,0.0,0.0,0.0,35.0,117.0,5,0,24.329,70.791,2020-03-09
0,2,0.0,5.4,15201.26,40.6,99.3,5,0,25.847,94.314,2013-12-03
0,3,0.0,4.6,6868.56,36.1,134.0,2,0,11.054,91.905,2022-02-02
0,0,0.0,0.0,0.0,35.0,43.8,4,0,17.605,74.153,2023-09-22
0,0,0.0,0.0,0.0,35.0,496.6,2,0,32.904,84.866,2021-07-31
0,0,0.0,0.0,0.0,35.0,23.0,5,0,27.049,97.226,2021-06-08
0,0,0.0,0.0,0.0,35.0,957.1,2,0,9.619,69.322,2022-05-08
0,0,0.0,0.0,0.0,35.0,323.3,3,0,15.053,76.617,2016-11-07
0,0,0.0,0.0,0.0,35.0,181.4,2,0,30.486,82.776,2020-05-14
0,1,0.0,4.2,1412.54,43.2,210.0,5,0,8.801,93.979,2014-07-23
0,0,0.0,0.0,0.0,35.0,111.7,3,0,21.658,76.091,2014-09-22
0,0,0.0,0.0,0.0,35.0,111.0,5,0,22.713,92.444,2015-04-16
0,0,0.0,0.0,0.0,35.0,93.9,3,0,22.187,77.747,2018-12-05
0,2,0.0,4.2,2601.04,30.6,39.7,5,0,11.899,92.85,2023-01-18
0,0,0.0,0.0,0.0,35.0,100.6,3,0,21.895,72.482,2021-06-13
1,1,4.4,4.4,1995.26,30.7,150.2,5,0,24.763,96.101,2020-07-18
0,0,0.0,0.0,0.0,35.0,538.8,3,0,14.335,78.531,2015-03-11
0,0,0.0,0.0,0.0,35.0,344.5,3,0,19.75,80.298,2022-02-26
0,0,0.0,0.0,0.0,35.0,904.1,3,0,12.301,81.199,2021-04-09
0,0,0.0,0.0,0.0,35.0,208.4,2,0,11.356,91.183,2022-01-08
0,0,0.0,0.0,0.0,35.0,86.6,5,0,25.669,94.442,2012-08-22
0,0,0.0,0.0,0.0,35.0,400.0,2,0,30.477,89.052,2024-09-01
0,0,0.0,0.0,0.0,35.0,209.8,2,0,25.605,67.895,2024-03-27
0,0,0.0,0.0,0.0,35.0,851.9,2,0,6.692,84.388,2016-05-01
0,0,0.0,0.0,0.0,35.0,421.8,2,0,21.084,65.635,2024-01-05
0,0,0.0,0.0,0.0,35.0,20.5,4,0,29.1,77.823,2022-01-18
0,0,0.0,0.0,0.0,35.0,88.9,5,0,22.927,70.607,2013-02-03
0,0,0.0,0.0,0.0,35.0,48.3,4,0,29.36,77.722,2012-08-16
0,0,0.0,0.0,0.0,35.0,189.2,3,0,15.156,73.744,2014-08-28
0,0,0.0,0.0,0.0,35.0,84.0,3,0,22.337,74.702,2016-03-07
0,0,0.0,0.0,0.0,35.0,81.2,5,0,25.617,90.309,2015-11-18
0,2,0.0,4.2,2825.08,68.9,43.5,5,0,25.226,94.353,2018-10-08
0,0,0.0,0.0,0.0,35.0,108.3,5,0,25.07,95.072,2017-11-13
0,0,0.0,0.0,0.0,35.0,49.1,2,0,28.098,78.708,2017-06-16
0,0,0.0,0.0,0.0,35.0,27.1,3,0,23.753,81.761,2023-05-26
0,1,0.0,4.1,1188.5,41.0,105.1,5,0,25.077,90.773,2024-06-28
0,0,0.0,0.0,0.0,35.0,200.3,3,0,21.616,71.034,2012-07-02
0,0,0.0,0.0,0.0,35.0,94.0,3,0,23.2,74.985,2024-07-11
0,0,0.0,0.0,0.0,35.0,852.1,3,0,9.018,84.32,2022-02-01
0,0,0.0,0.0,0.0,35.0,171.3,3,0,22.002,83.132,2015-04-12
0,0,0.0,0.0,0.0,35.0,271.2,5,0,29.128,95.65,2021-08-03
0,0,0.0,0.0,0.0,35.0,241.5,2,0,22.765,66.421,2022-07-04
0,0,0.0,0.0,0.0,35.0,250.6,3,0,24.863,87.204,2015-11-03
0,0,0.0,0.0,0.0,35.0,112.9,5,0,22.593,69.504,2020-08-11
0,0,0.0,0.0,0.0,35.0,471.8,2,0,31.958,72.234,2023-07-13
0,0,0.0,0.0,0.0,35.0,249.7,5,0,28.957,95.752,2018-10-29
0,0,0.0,0.0,0.0,35.0,379.2,3,0,13.492,75.059,2024-07-25
0,0,0.0,0.0,0.0,35.0,594.1,2,0,33.105,72.169,2023-05-29
0,0,0.0,0.0,0.0,35.0,632.6,3,0,15.186,88.191,2019-10-08
0,0,0.0,0.0,0.0,35.0,993.3,2,0,36.348,89.064,2018-03-17
0,0,0.0,0.0,0.0,35.0,93.5,5,0,25.867,93.339,2019-06-14
0,0,0.0,0.0,0.0,35.0,561.3,3,0,13.535,78.189,2022-10-09
0,0,0.0,0.0,0.0,35.0,185.3,4,0,30.691,78.653,2023-01-19
0,0,0.0,0.0,0.0,35.0,180.8,5,0,22.22,91.768,2013-10-28
0,0,0.0,0.0,0.0,35.0,836.0,2,0,33.562,92.746,2022-01-25
0,0,0.0,0.0,0.0,35.0,263.8,2,0,16.296,92.635,2020-02-11
0,0,0.0,0.0,0.0,35.0,173.4,4,0,27.572,81.288,2012-04-10
0,1,0.0,5.7,18836.49,32.0,36.1,5,0,25.245,92.278,2017-01-19
0,0,0.0,0.0,0.0,35.0,252.7,2,0,29.269,88.139,2020-02-10
0,0,0.0,0.0,0.0,35.0,209.3,3,0,26.954,79.713,2017-01-16
0,0,0.0,0.0,0.0,35.0,175.1,2,0,25.369,68.647,2023-02-20
0,0,0.0,0.0,0.0,35.0,40.9,3,0,27.623,72.109,2016-06-25
0,0,0.0,0.0,0.0,35.0,183.3,2,0,25.43,68.772,2018-04-22
0,0,0.0,0.0,0.0,35.0,43.7,3,0,20.808,83.761,2024-10-09
0,0,0.0,0.0,0.0,35.0,103.6,5,0,24.295,70.968,2014-12-17
0,0,0.0,0.0,0.0,35.0,457.9,2,0,9.078,96.741,2017-03-13
0,0,0.0,0.0,0.0,35.0,48.3,2,0,28.325,74.327,2012-08-08
0,0,0.0,0.0,0.0,35.0,170.8,4,0,27.176,83.12,2017-10-03
0,0,0.0,0.0,0.0,35.0,957.9,2,0,33.259,65.066,2021-08-30
0,0,0.0,0.0,0.0,35.0,1012.3,2,0,35.178,66.763,2019-05-01
0,0,0.0,0.0,0.0,35.0,103.4,5,0,8.596,92.721,2022-07-20
0,0,0.0,0.0,0.0,35.0,177.2,3,0,25.036,71.035,2017-02-13
0,0,0.0,0.0,0.0,35.0,141.4,2,0,9.63,91.265,2020-11-15
0,0,0.0,0.0,0.0,35.0,225.8,5,0,28.52,89.731,2017-02-22
0,0,0.0,0.0,0.0,35.0,591.0,2,0,18.562,67.531,2017-09-09
1,1,4.4,4.4,1995.26,41.2,82.6,5,0,25.743,94.004,2014-04-03
0,0,0.0,0.0,0.0,35.0,82.6,5,0,10.732,92.37,2019-08-01
0,0,0.0,0.0,0.0,35.0,858.6,3,0,12.909,81.102,2019-09-23
0,0,0.0,0.0,0.0,35.0,262.8,2,0,31.292,82.669,2017-05-24
0,0,0.0,0.0,0.0,35.0,248.7,2,0,29.824,86.065,2014-03-25
0,0,0.0,0.0,0.0,35.0,67.6,2,0,23.526,67.908,2013-06-12
0,0,0.0,0.0,0.0,35.0,29.2,2,0,17.077,95.263,2013-07-17
0,0,0.0,0.0,0.0,35.0,117.1,5,0,6.984,92.281,2013-04-24
0,0,0.0,0.0,0.0,35.0,218.0,3,0,21.727,80.407,2013-05-03
0,0,0.0,0.0,0.0,35.0,481.6,3,0,14.437,77.969,2014-03-27
0,0,0.0,0.0,0.0,35.0,56.7,2,0,18.155,94.396,2012-04-27
0,0,0.0,0.0,0.0,35.0,138.4,3,0,18.632,73.616,2019-06-12
0,0,0.0,0.0,0.0,35.0,1329.2,2,0,8.456,65.418,2013-08-07
0,0,0.0,0.0,0.0,35.0,558.7,2,0,31.905,95.749,2014-11-29
0,0,0.0,0.0,0.0,35.0,679.5,3,0,13.201,79.314,2022-01-21
0,0,0.0,0.0,0.0,35.0,32.0,5,0,26.188,91.242,2019-01-28
0,0,0.0,0.0,0.0,35.0,18.6,3,0,21.42,87.158,2020-02-09
0,0,0.0,0.0,0.0,35.0,43.3,5,0,23.602,69.59,2019-01-03
0,0,0.0,0.0,0.0,35.0,388.4,2,0,14.314,97.989,2023-09-11
0,0,0.0,0.0,0.0,35.0,358.8,2,0,26.706,66.949,2023-06-17
0,0,0.0,0.0,0.0,35.0,195.2,2,0,22.902,66.857,2019-10-18
0,3,0.0,5.2,14755.2,35.7,465.9,4,0,32.562,74.805,2013-08-14
0,1,0.0,4.5,2371.37,10.0,75.1,4,0,17.403,74.567,2022-07-26
0,0,0.0,0.0,0.0,35.0,558.9,3,0,15.597,84.666,2019-08-12
0,0,0.0,0.0,0.0,35.0,364.6,3,0,18.398,70.518,2022-04-10
0,0,0.0,0.0,0.0,35.0,230.8,3,0,27.183,80.862,2016-11-12
0,0,0.0,0.0,0.0,35.0,753.2,3,0,14.073,81.259,2020-07-07
0,0,0.0,0.0,0.0,35.0,415.6,5,0,29.304,93.527,2012-04-22
0,1,0.0,4.3,1678.8,10.0,141.8,2,0,30.219,77.57,2021-12-17
0,0,0.0,0.0,0.0,35.0,183.7,3,0,24.151,75.44,2012-10-01
0,0,0.0,0.0,0.0,35.0,51.7,5,0,23.197,96.042,2015-12-29
0,0,0.0,0.0,0.0,35.0,225.3,2,0,21.484,69.784,2016-01-13
0,0,0.0,0.0,0.0,35.0,981.9,2,0,34.141,65.714,2015-03-01
0,0,0.0,0.0,0.0,35.0,182.3,2,0,30.24,76.554,2016-10-19
0,0,0.0,0.0,0.0,35.0,585.8,2,0,33.479,73.989,2015-12-05
0,0,0.0,0.0,0.0,35.0,1046.3,2,0,36.267,98.922,2021-10-24
0,0,0.0,0.0,0.0,35.0,1175.7,2,0,7.092,69.911,2015-01-07
0,0,0.0,0.0,0.0,35.0,743.4,3,0,11.134,77.859,2020-06-23
0,0,0.0,0.0,0.0,35.0,228.4,2,0,11.408,90.978,2013-02-13
0,2,0.0,4.9,7102.89,90.1,96.4,5,0,23.794,94.051,2018-09-06
0,0,0.0,0.0,0.0,35.0,775.1,2,0,15.486,66.811,2018-05-14
0,0,0.0,0.0,0.0,35.0,590.4,2,0,32.248,97.925,2023-01-19
0,0,0.0,0.0,0.0,35.0,183.0,5,0,28.139,89.664,2013-07-16
0,1,0.0,4.7,3349.65,10.0,60.0,5,0,13.005,93.58,2023-07-04
0,0,0.0,0.0,0.0,35.0,29.9,5,0,23.857,68.787,2020-06-20
0,0,0.0,0.0,0.0,35.0,166.5,2,0,20.466,97.496,2022-09-17
0,0,0.0,0.0,0.0,35.0,112.5,5,0,12.552,94.162,2012-11-26
0,0,0.0,0.0,0.0,35.0,381.7,2,0,31.808,74.938,2016-12-26
0,0,0.0,0.0,0.0,35.0,169.3,2,0,12.285,94.742,2020-06-22
0,0,0.0,0.0,0.0,35.0,199.8,3,0,25.537,86.836,2022-01-20
0,0,0.0,0.0,0.0,35.0,966.2,2,0,12.366,66.399,2023-07-29
0,0,0.0,0.0,0.0,35.0,342.6,3,0,18.635,80.897,2021-04-04
0,0,0.0,0.0,0.0,35.0,81.4,5,0,22.768,70.029,2016-02-11
0,0,0.0,0.0,0.0,35.0,63.8,5,0,25.581,91.436,2013-12-07
0,1,0.0,4.2,1412.54,10.0,61.7,5,0,24.051,70.075,2018-04-14
0,0,0.0,0.0,0.0,35.0,1210.4,2,0,8.149,67.426,2012-12-10
0,0,0.0,0.0,0.0,35.0,645.7,3,0,15.68,87.954,2017-09-10
0,0,0.0,0.0,0.0,35.0,159.0,4,0,27.574,81.882,2016-05-11
0,0,0.0,0.0,0.0,35.0,1119.9,2,0,36.936,98.946,2024-04-07
0,0,0.0,0.0,0.0,35.0,1286.2,2,0,5.273,75.182,2019-11-10
0,0,0.0,0.0,0.0,35.0,503.5,3,0,17.922,78.796,2012-05-08
0,0,0.0,0.0,0.0,35.0,208.6,3,0,25.957,71.306,2020-12-31
0,0,0.0,0.0,0.0,35.0,685.7,3,0,13.997,79.898,2023-08-27
0,0,0.0,0.0,0.0,35.0,136.8,3,0,22.684,80.937,2022-06-07
0,0,0.0,0.0,0.0,35.0,111.6,3,0,26.252,87.251,2021-06-14
0,0,0.0,0.0,0.0,35.0,62.0,2,0,8.412,91.62,2015-03-15
0,0,0.0,0.0,0.0,35.0,488.9,2,0,9.107,97.074,2012-04-20
0,0,0.0,0.0,0.0,35.0,173.6,3,0,18.837,73.159,2021-06-26
0,0,0.0,0.0,0.0,35.0,341.7,3,0,17.613,84.615,2024-02-22
0,0,0.0,0.0,0.0,35.0,270.2,3,0,20.593,77.141,2015-03-16
0,1,0.0,4.0,1000.0,123.6,117.4,5,0,26.773,94.697,2024-12-15
3,21,4.9,4.9,44566.39,136.2,950.1,2,0,36.366,71.943,2020-11-05
0,0,0.0,0.0,0.0,35.0,143.5,2,0,10.753,91.435,2024-11-09
0,0,0.0,0.0,0.0,35.0,314.2,3,0,25.448,75.358,2015-12-06
0,0,0.0,0.0,0.0,35.0,151.4,3,0,21.211,72.306,2023-01-16
1,2,4.4,4.5,4366.64,10.0,142.8,2,0,30.278,77.852,2018-06-14
0,0,0.0,0.0,0.0,35.0,49.1,5,0,25.138,92.78,2013-05-16
0,0,0.0,0.0,0.0,35.0,97.9,4,0,28.687,80.439,2021-04-19
0,0,0.0,0.0,0.0,35.0,165.8,5,0,24.517,91.174,2013-08-17
0,0,0.0,0.0,0.0,35.0,264.0,3,0,23.826,86.482,2019-01-12
0,0,0.0,0.0,0.0,35.0,161.4,3,0,15.659,75.135,2019-01-17
0,0,0.0,0.0,0.0,35.0,141.0,3,0,21.079,88.284,2018-04-06
0,4,0.0,5.1,10774.78,76.9,38.5,5,0,24.783,94.298,2017-08-15
0,0,0.0,0.0,0.0,35.0,818.0,2,0,34.13,94.894,2022-05-28
0,0,0.0,0.0,0.0,35.0,106.5,4,0,30.449,80.152,2022-04-27
0,0,0.0,0.0,0.0,35.0,173.5,3,0,27.347,79.69,2016-01-05
0,0,0.0,0.0,0.0,35.0,294.4,2,0,29.6,96.433,2022-05-09
0,0,0.0,0.0,0.0,35.0,64.4,3,0,16.234,74.074,2020-11-28
0,0,0.0,0.0,0.0,35.0,169.3,2,0,6.397,95.108,2015-08-17
0,0,0.0,0.0,0.0,35.0,202.8,3,0,22.151,82.667,2013-07-31
0,0,0.0,0.0,0.0,35.0,69.5,2,0,28.117,72.387,2023-02-25
0,0,0.0,0.0,0.0,35.0,310.1,3,0,18.211,85.481,2013-10-19
0,0,0.0,0.0,0.0,35.0,171.1,2,0,21.141,91.503,2021-04-13
0,0,0.0,0.0,0.0,35.0,255.2,5,0,23.829,90.179,2012-09-06
0,0,0.0,0.0,0.0,35.0,259.8,3,0,15.702,76.348,2019-10-17
0,0,0.0,0.0,0.0,35.0,351.7,5,0,32.385,78.487,2012-04-28
0,0,0.0,0.0,0.0,35.0,171.8,3,0,16.669,75.808,2022-07-01
0,0,0.0,0.0,0.0,35.0,135.3,3,0,25.33,89.128,2021-11-25
0,0,0.0,0.0,0.0,35.0,238.1,3,0,25.617,79.145,2012-06-27
0,0,0.0,0.0,0.0,35.0,867.9,2,0,10.672,69.221,2020-11-06
0,0,0.0,0.0,0.0,35.0,148.7,3,0,18.554,74.51,2015-07-12
0,0,0.0,0.0,0.0,35.0,189.7,5,0,26.867,93.638,2024-01-09
0,0,0.0,0.0,0.0,35.0,504.0,3,0,13.191,77.039,2023-10-24
0,1,0.0,4.0,1000.0,58.0,180.4,5,0,27.925,95.498,2020-11-04
0,0,0.0,0.0,0.0,35.0,200.0,3,0,19.208,85.339,2013-03-05
0,0,0.0,0.0,0.0,35.0,286.3,2,0,29.548,96.58,2020-06-27
0,0,0.0,0.0,0.0,35.0,1103.4,2,0,11.4,65.545,2012-09-16
0,0,0.0,0.0,0.0,35.0,295.7,3,0,15.788,71.533,2013-07-02
0,0,0.0,0.0,0.0,35.0,190.4,5,0,27.188,92.822,2015-11-07
0,0,0.0,0.0,0.0,35.0,1071.0,2,0,6.408,82.425,2019-06-03
0,0,0.0,0.0,0.0,35.0,279.5,3,0,20.758,80.828,2024-03-26
0,0,0.0,0.0,0.0,35.0,126.1,2,0,7.983,90.855,2020-01-31
0,0,0.0,0.0,0.0,35.0,72.4,4,0,29.609,78.265,2020-10-24
0,0,0.0,0.0,0.0,35.0,419.2,5,0,32.264,75.76,2020-05-11
0,0,0.0,0.0,0.0,35.0,307.2,4,0,31.644,77.07,2023-04-16
0,0,0.0,0.0,0.0,35.0,965.8,3,0,8.258,83.23,2024-11-06
0,0,0.0,0.0,0.0,35.0,136.3,5,0,26.399,93.426,2020-10-19
0,0,0.0,0.0,0.0,35.0,949.9,2,0,36.116,88.587,2019-07-14
0,0,0.0,0.0,0.0,35.0,131.4,3,0,19.536,82.772,2022-11-24
0,0,0.0,0.0,0.0,35.0,121.8,4,0,30.434,79.34,2020-08-29
0,0,0.0,0.0,0.0,35.0,31.2,4,0,28.738,82.116,2012-05-19
0,0,0.0,0.0,0.0,35.0,118.3,3,0,24.036,78.496,2017-05-21
0,0,0.0,0.0,0.0,35.0,192.7,2,0,29.232,86.072,2013-06-05
0,0,0.0,0.0,0.0,35.0,128.6,5,0,22.686,69.107,2016-09-01
0,0,0.0,0.0,0.0,35.0,390.7,3,0,12.618,89.66,2022-01-14
0,0,0.0,0.0,0.0,35.0,145.2,3,0,15.518,74.456,2012-12-21
0,0,0.0,0.0,0.0,35.0,910.9,2,0,36.282,87.034,2018-07-22
0,0,0.0,0.0,0.0,35.0,358.6,3,0,12.328,89.918,2019-10-09
0,0,0.0,0.0,0.0,35.0,166.6,3,0,20.716,72.671,2017-08-27
0,0,0.0,0.0,0.0,35.0,25.1,3,0,27.281,72.563,2020-08-22
0,0,0.0,0.0,0.0,35.0,672.7,3,0,10.873,86.413,2013-07-14
0,0,0.0,0.0,0.0,35.0,1101.5,2,0,7.24,71.544,2015-04-05
0,0,0.0,0.0,0.0,35.0,936.0,3,0,9.018,70.905,2024-05-24
0,0,0.0,0.0,0.0,35.0,756.4,2,0,34.818,73.035,2013-11-02
1,1,4.8,4.8,3981.07,55.2,102.0,5,0,6.246,94.387,2017-07-30
0,0,0.0,0.0,0.0,35.0,171.2,3,0,21.996,79.141,2022-02-20
0,1,0.0,5.1,6683.44,90.1,136.9,5,0,11.445,94.322,2022-11-16
0,0,0.0,0.0,0.0,35.0,247.7,5,0,23.093,91.171,2021-12-25
0,1,0.0,4.3,1678.8,10.0,49.2,3,0,23.94,81.041,2022-11-23
0,1,0.0,4.1,1188.5,10.0,205.7,2,0,11.71,91.333,2018-10-26
0,0,0.0,0.0,0.0,35.0,306.3,3,0,9.89,89.706,2017-11-08
2,4,4.7,4.7,9128.83,83.6,54.8,5,0,24.314,94.001,2022-11-14
0,1,0.0,5.0,5623.41,10.0,79.9,5,0,25.859,91.783,2016-05-03
0,0,0.0,0.0,0.0,35.0,267.3,3,0,25.003,85.901,2023-02-08
1,2,4.6,4.6,4497.19,56.6,110.8,5,0,11.261,93.882,2020-06-14
0,1,0.0,4.6,2818.38,89.5,86.2,5,0,25.064,94.853,2021-04-02
2,7,4.3,4.5,11549.32,132.1,1071.5,2,0,36.759,69.232,2024-10-08
0,0,0.0,0.0,0.0,35.0,323.1,3,0,17.745,82.521,2019-11-26
0,0,0.0,0.0,0.0,35.0,174.9,3,0,20.636,88.409,2013-05-18
0,0,0.0,0.0,0.0,35.0,871.9,2,0,34.649,90.013,2017-07-09
0,0,0.0,0.0,0.0,35.0,239.3,3,0,25.946,81.326,2012-09-19
0,0,0.0,0.0,0.0,35.0,247.5,3,0,25.651,73.885,2022-04-20
0,0,0.0,0.0,0.0,35.0,792.3,3,0,9.716,73.412,2015-09-15
0,0,0.0,0.0,0.0,35.0,467.9,3,0,16.369,84.346,2020-09-14
0,0,0.0,0.0,0.0,35.0,242.8,3,0,24.397,74.321,2016-04-26
0,0,0.0,0.0,0.0,35.0,922.5,3,0,10.306,79.514,2018-11-11
0,0,0.0,0.0,0.0,35.0,147.5,5,0,22.062,95.146,2018-12-28
0,0,0.0,0.0,0.0,35.0,237.9,5,0,29.079,96.427,2014-01-29
0,0,0.0,0.0,0.0,35.0,123.7,3,0,23.607,75.378,2015-04-15
0,0,0.0,0.0,0.0,35.0,572.4,5,0,33.72,75.592,2018-12-29
0,0,0.0,0.0,0.0,35.0,412.9,5,0,29.266,93.506,2013-08-26
0,0,0.0,0.0,0.0,35.0,511.7,3,0,18.371,79.173,2018-07-21
0,0,0.0,0.0,0.0,35.0,801.9,3,0,10.46,77.738,2015-02-05
0,0,0.0,0.0,0.0,35.0,271.7,5,0,28.01,93.941,2024-10-20
0,0,0.0,0.0,0.0,35.0,1011.5,2,0,10.94,67.005,2016-03-07
0,0,0.0,0.0,0.0,35.0,566.3,2,0,11.14,98.42,2021-04-02
0,0,0.0,0.0,0.0,35.0,253.3,3,0,21.437,80.546,2013-11-15
0,0,0.0,0.0,0.0,35.0,146.9,2,0,10.499,91.257,2012-10-01
0,0,0.0,0.0,0.0,35.0,162.1,3,0,20.293,87.875,2014-05-06
0,0,0.0,0.0,0.0,35.0,76.1,5,0,26.007,90.029,2013-01-08
0,0,0.0,0.0,0.0,35.0,160.3,2,0,25.167,69.003,2023-10-01
0,0,0.0,0.0,0.0,35.0,183.8,3,0,24.34,76.443,2019-10-12
0,0,0.0,0.0,0.0,35.0,460.2,2,0,31.139,96.994,2021-01-08
0,0,0.0,0.0,0.0,35.0,271.1,2,0,31.401,82.492,2014-05-01
0,0,0.0,0.0,0.0,35.0,190.1,3,0,25.793,85.901,2015-03-14
0,0,0.0,0.0,0.0,35.0,155.1,5,0,27.476,90.618,2017-08-29
0,0,0.0,0.0,0.0,35.0,6.5,3,0,23.745,81.479,2023-08-20
0,0,0.0,0.0,0.0,35.0,158.9,2,0,30.013,76.552,2019-04-24
0,0,0.0,0.0,0.0,35.0,38.1,5,0,24.994,94.378,2019-05-21
0,0,0.0,0.0,0.0,35.0,918.2,3,0,12.474,81.474,2013-11-28
0,0,0.0,0.0,0.0,35.0,220.8,3,0,25.447,71.928,2014-05-03
0,0,0.0,0.0,0.0,35.0,382.8,3,0,14.404,71.633,2015-04-18
0,1,0.0,4.0,1000.0,10.0,757.0,2,0,33.039,91.685,2023-05-27
0,0,0.0,0.0,0.0,35.0,135.3,2,0,24.687,69.705,2024-05-23
0,1,0.0,4.2,1412.54,32.6,130.0,2,0,19.938,95.478,2014-09-05
0,0,0.0,0.0,0.0,35.0,226.9,2,0,21.464,69.847,2014-02-02
0,0,0.0,0.0,0.0,35.0,594.8,3,0,13.117,78.216,2019-05-29
0,0,0.0,0.0,0.0,35.0,224.1,2,0,29.522,72.493,2017-11-11
0,0,0.0,0.0,0.0,35.0,851.5,2,0,35.448,87.8,2015-02-17
